c_id,company_name,city,relation
CMatched-6630,Landesjagdverband Baden-Württemberg e.V. ,Stuttgart,LOBBYIST
CMatched-6631,Landesjagdverband Baden-Württemberg e.V. ,Stuttgart,LOBBYIST
CMatched-6632,Kreislandvolkverband Wesermarsch e.V.,Ovelgönne,LOBBYIST
CMatched-6633,Deutscher Verband für Gesundheitssport und Sporttherapie (DVGS) e. V.,Hürth-Efferen,LOBBYIST
CMatched-6634,Bundesverband der Deutschen Industrie e.V.,Berlin,LOBBYIST
CMatched-6635,Bundesverband der Deutschen Industrie e.V.,Berlin,LOBBYIST
CMatched-6636,Bundesverband der Deutschen Industrie e.V.,Berlin,LOBBYIST
CMatched-6637,Charging Interface Initative (CharIN) e.V.,Berlin,LOBBYIST
CMatched-6638,Charging Interface Initative (CharIN) e.V.,Berlin,CLIENT
CMatched-6639,Arbeitsgemeinschaft für wirtschaftliche Verwaltung - AWV e.V.,Eschborn,LOBBYIST
CMatched-6640,VCD Regionalverband Großraum Nürnberg e.V.,Nürnberg,LOBBYIST
CMatched-6641,Sharkproject International,8910 Affoltern am Albis,LOBBYIST
CMatched-6642,Axon Public Safety Germany SE,Frankfurt am Main,LOBBYIST
CMatched-6643,Bundesverband Automatenunternehmer e.V.,Berlin,LOBBYIST
CMatched-6644,Nepal-Dialogforum für Frieden und Menschenrechte (NDF),Berlin,LOBBYIST
CMatched-6645,Industrieverband Klebstoffe e.V.,Düsseldorf,LOBBYIST
CMatched-6646,Deutsche Interdisziplinäre Vereinigung für Intensiv- und Notfallmedizin e.V. (DIVI),Berlin ,LOBBYIST
CMatched-6647,KOLPING INTERNATIONAL Association e.V.,Köln,LOBBYIST
CMatched-6648,KOLPING INTERNATIONAL Association e.V.,Köln,LOBBYIST
CMatched-6649,KOLPING INTERNATIONAL Cooperation e.V.,Köln,LOBBYIST
CMatched-6650,KOLPING INTERNATIONAL Cooperation e.V.,Köln,LOBBYIST
CMatched-6651,Deutscher Bundesjugendring,Berlin,LOBBYIST
CMatched-6652,CANKADO Service GmbH,Köln,CLIENT
CMatched-6653,Stryker GmbH & Co. KG,Duisburg,LOBBYIST
CMatched-6654,Deutsche Gesellschaft für Nachhaltiges Bauen - DGNB e.V.,Stuttgart,LOBBYIST
CMatched-6655,ABBM - Arbeitsgemeinschaft Bayerischer Bergbau- und Mineralgewinnungsbetriebe e.V.,Iphofen,LOBBYIST
CMatched-6656,UTV Unabhängiger Tanklagerverband e.V.,Berlin ,LOBBYIST
CMatched-6657,UTV Unabhängiger Tanklagerverband e.V.,Berlin ,LOBBYIST
CMatched-6658,Bundesverband niedergelassener Diabetologen e.V. (BVND),Heidenheim,LOBBYIST
CMatched-6659,Bundesverband niedergelassener Diabetologen e.V. (BVND),Berlin,LOBBYIST
CMatched-6660,Stiftung Bildung,Berlin,LOBBYIST
CMatched-6661,Bund gegen Missbrauch der Tiere e.V.,Köln,LOBBYIST
CMatched-6662,North East India Forum (neif),Berlin,LOBBYIST
CMatched-6663,Stiftung Asienhaus,Köln,LOBBYIST
CMatched-6664,Zentralverband Gesundheitshandwerk Orthopädieschuhtechnik,Hannover,LOBBYIST
CMatched-6665,Bundesverband der deutschen Sportartikel-Industrie e.V. (BSI),Bonn,LOBBYIST
CMatched-6666,Bundesverband der deutschen Sportartikel-Industrie e.V. (BSI),Bonn,CLIENT
CMatched-6667,Verband Deutscher Kühlhäuser und Kühllogistikunternehmen e.V. (VDKL),Bonn,LOBBYIST
CMatched-6668,Verband medizinischer Fachberufe e.V.,Bochum,LOBBYIST
CMatched-6669,Joep Lange Institute,Amsterdam,LOBBYIST
CMatched-6670,Deutscher Schraubenverband e.V.,Hagen,LOBBYIST
CMatched-6673,b.b.h. Bundesverband selbständiger Buchhalter und Bilanzbuchhalter e. V.,Pleiskirchen,LOBBYIST
CMatched-6674,Verband Deutscher Freizeitparks und Freizeitunternehmen e.V.,Berlin,LOBBYIST
CMatched-6675,Stiftung Aktive Bürgerschaft,Berlin,LOBBYIST
CMatched-6676,Pegasystems GmbH,München,CLIENT
CMatched-6677,"SPECTARIS. Deutscher Industrieverband für Optik, Photonik, Analysen- und Medizintechnik e.V.",Berlin,LOBBYIST
CMatched-6678,Fachverband der Gewürzindustrie e.V.,Bonn,LOBBYIST
CMatched-6679,Fachverband der Gewürzindustrie e.V.,Remscheid,LOBBYIST
CMatched-6680,G+E GETEC Holding GmbH,Magdeburg,LOBBYIST
CMatched-6681,Deutscher Braunkohlen-Industrie-Verein e.V.,Bergheim,LOBBYIST
CMatched-6682,Industrieverband Körperpflege- und Waschmittel e. V.,Frankfurt am Main,LOBBYIST
CMatched-6683,"BHB - Handelsverband Heimwerken, Bauen und Garten e.V.",Köln,LOBBYIST
CMatched-6684,Deutsche Gesellschaft für Telemedizin,Berlin,LOBBYIST
CMatched-6685,N26 Group,Berlin,LOBBYIST
CMatched-6686,GeoUnion Alfred-Wegener-Stiftung ,Potsdam,LOBBYIST
CMatched-6687,Zentralkonsum eG,Berlin,LOBBYIST
CMatched-6688,Bundesverband für Kindertagespflege,Berlin,LOBBYIST
CMatched-6689,Baseplus DIGITAL MEDIA GmbH,Viersen,LOBBYIST
CMatched-6690,Verband der Bau- und Rohstoffindustrie e.V. (vero),Duisburg,CLIENT
CMatched-6691,Zentralverband Deutscher Milchwirtschaftler e.V.,Berlin,LOBBYIST
CMatched-6692,Fachvereinigung Kaltwalzwerke e.V.,Düsseldorf,LOBBYIST
CMatched-6693,BVMed - Bundesverband Medizintechnologie,Berlin,LOBBYIST
CMatched-6694,Bundesfachverband Betriebliche Sozialarbeit e.V.,Münster,LOBBYIST
CMatched-6695,Gesellschaft für Informatik e.V.,Berlin,LOBBYIST
CMatched-6696,EUTOP Europe GmbH,München,CLIENT
CMatched-6697,EUTOP Europe GmbH,München,CLIENT
CMatched-6698,EUTOP Europe GmbH,München-Bogenhausen,CLIENT
CMatched-6699,Deutsche Verkehrswacht e.V.,Berlin,LOBBYIST
CMatched-6700,HEA-Fachgemeinschaft für effiziente Energieanwendung e.V. ,Berlin,LOBBYIST
CMatched-6701,Stiftung Nord-Süd-Brücken,Berlin,LOBBYIST
CMatched-6702,Handelsverband Deutschland - HDE - e. V.,Berlin,LOBBYIST
CMatched-6703,Deutscher Verband Unabhängiger Prüflaboratorien e.V.,Berlin,LOBBYIST
CMatched-6704,Landesverband der Hals-Nasen-Ohrenärzte Schleswig-Holstein,Bad Bramstedt,LOBBYIST
CMatched-6705,Verband der Chemischen Industrie e.V.,Frankfurt,LOBBYIST
CMatched-6706,Verband der Chemischen Industrie e.V.,Frankfurt am Main,LOBBYIST
CMatched-6707,Tourismus Initiative München (TIM) e.V.,München,LOBBYIST
CMatched-6708,INSTITUT FÜR WELTERNÄHRUNG -   WORLD FOOD INSTITUTE e.V.,Nümbrecht,LOBBYIST
CMatched-6709,Industrie-Förderung Gesellschaft mbH,Berlin,LOBBYIST
CMatched-6710,Tönnies Central Services GmbH & Co.KG,Rheda-Wiedenbrück,LOBBYIST
CMatched-6711,   Verband des Deutschen Drechsler- und Holzspielzeugmacherhandwerks e.V,Fürth,LOBBYIST
CMatched-6712,Berufsverband der Deutschen Urologen e. V. (BvDU),Berlin,LOBBYIST
CMatched-6713,Adobe Systems GmbH,München,LOBBYIST
CMatched-6714,Atos Information Technology GmbH,München,LOBBYIST
CMatched-6715,Atos Information Technology GmbH,München,LOBBYIST
CMatched-6716,Bundesverband Deutscher Schausteller und Marktkaufleute e.V.,Bonn,LOBBYIST
CMatched-6717,FQS Forschungsgemeinschaft Qualität,Frankfurt am Main,LOBBYIST
CMatched-6718,TIER Mobility SE,Berlin,LOBBYIST
CMatched-6719,Mission Hydrogen GmbH,Winnenden,LOBBYIST
CMatched-6720,Getir,Berlin ,LOBBYIST
CMatched-6721,Deutscher Angelfischerverband e.V.,Berlin,LOBBYIST
CMatched-6722,Roche Diabetes Care Deutschland GmbH,Mannheim,LOBBYIST
CMatched-6723,Roche Diabetes Care GmbH,Mannheim,LOBBYIST
CMatched-6724,Fakultätentage der Ingenieurwissenschaften und der Informatik an Universitäten (4ING) ,Berlin,LOBBYIST
CMatched-6725,Tree Energy Solutions GmbH,Wilhelmshaven,LOBBYIST
CMatched-6726,Tree Energy Solutions GmbH,"Stuttgart,",LOBBYIST
CMatched-6727,Tree Energy Solutions GmbH,Stuttgart,LOBBYIST
CMatched-6728,Tree Energy Solutions GmbH,Bühl,LOBBYIST
CMatched-6729,Bundesverband Gesundheits-IT,Berlin,LOBBYIST
CMatched-6730,Servier Deutschland GmbH,München,LOBBYIST
CMatched-6731,Global Clearance Solutions (GCS),Stockach,CLIENT
CMatched-6732,Sozietät Norddeutscher Brauereiverbände e.V.,Hamburg,LOBBYIST
CMatched-6733,SUPERRR Lab SL gGmbH,Berlin,LOBBYIST
CMatched-6734,"HKI Industrieverband Haus-, Heiz- und Küchentechnik e.V.",Frankfurt a.M.,LOBBYIST
CMatched-6735,Industrieverband Hamburg e.V. ,Hamburg,LOBBYIST
CMatched-6736,Deutscher Verband der Hefeindustrie e.V.,Bonn,LOBBYIST
CMatched-6737,Deutscher Verband der Hefeindustrie e.V.,Nürnberg,LOBBYIST
CMatched-6738,Deutscher Bundesverband für Logopädie e.V. (dbl),Frechen,LOBBYIST
CMatched-6739,AMD,"Austin, TX",CLIENT
CMatched-6740,Asetek,9220 Aalborg Øst,CLIENT
CMatched-6741,ALPLA Werke Lehner GmbH & Co KG,Markdorf ,LOBBYIST
CMatched-6742,ALPLA Werke Lehner GmbH & Co KG,Vlotho-Exter,LOBBYIST
CMatched-6743,ALPLA Werke Lehner GmbH & Co KG,Markdorf,LOBBYIST
CMatched-6744,AVK e. V.,Frankfurt,LOBBYIST
CMatched-6745,Bundesverband Deutscher Krankenhausapotheker (ADKA) e.V.,Berlin,LOBBYIST
CMatched-6746,SHARE TO CARE. Patientenzentrierte Versorgung GmbH,Köln,LOBBYIST
CMatched-6747,PEFC Deutschland e.V.,Stuttgart,LOBBYIST
CMatched-6748,PEFC Deutschland e.V.,Berlin,LOBBYIST
CMatched-6749,PEFC Deutschland e.V.,Weiterstadt,LOBBYIST
CMatched-6750,Spenderkinder,Berlin,LOBBYIST
CMatched-6751,Bundesverband der Kita- und Schulfördervereine e.V.,Aichtal,LOBBYIST
CMatched-6752,laicoS Genossenschaft,Berlin,LOBBYIST
CMatched-6753,Rud Pedersen Public Affairs Germany,Berlin,CLIENT
CMatched-6754,Tikvah Institut gUG,Berlin,LOBBYIST
CMatched-6755,Institut für Digitalisierung im Steuerrecht,Berlin,LOBBYIST
CMatched-6756,Careleaver e.V.,Freiburg,LOBBYIST
CMatched-6757,wir pflegen - Interessenvertretung und Selbsthilfe pflegender Angehöriger in Thüringen e.V.,Erfurt,LOBBYIST
CMatched-6758,wir pflegen - Interessenvertretung und Selbsthilfe pflegender Angehöriger in Thüringen e.V.,Berlin,LOBBYIST
CMatched-6759,BIN gegen Bahnlärm e.V.,Bad Honnef,LOBBYIST
CMatched-6760,DIE FAMILIENUNTERNEHMER e.V. - DIE JUNGEN UNTERNEHMER,Berlin,LOBBYIST
CMatched-6761,Cyber-Sicherheitsrat Deutschland e.V.,Berlin,LOBBYIST
CMatched-6762,"Landesverband der Hals-, Nasen- und Ohrenärzte Rheinland-Pfalz .e.V.",Neumünster,LOBBYIST
CMatched-6763,Interessenverband Supraleitung (ivSupra),Köln,LOBBYIST
CMatched-6764,Fachverband Kartonverpackungen für flüssige Nahrungsmittel e. V. (FKN),Berlin,LOBBYIST
CMatched-6765,BTGA - Bundesindustrieverband Technische Gebäudeausrüstung e.V.,Bonn,LOBBYIST
CMatched-6766,TGA-Repräsentanz Berlin GbR,Berlin,LOBBYIST
CMatched-6769,simpleclub GmbH,Grünwald,LOBBYIST
CMatched-6770,Deutscher-Brauer-Bund e.V.,Berlin,LOBBYIST
CMatched-6771,Deutscher-Brauer-Bund e.V.,Frankfurt am Main,LOBBYIST
CMatched-6772,Industrieverband Giesserei-Chemie e.V.,Laatzen,LOBBYIST
CMatched-6773,Netzwerk Europäischer Eisenbahnen e.V.,Berlin,LOBBYIST
CMatched-6774,ChemCoast e.V.,Laatzen,LOBBYIST
CMatched-6775,Bund der Militär- und Polizeischützen e.V. ,Paderborn,LOBBYIST
CMatched-6777,Global Logistics Support GmbH,Altdöbern/Brandenburg,CLIENT
CMatched-6778,ENTRAK GmbH,Wendelstein,CLIENT
CMatched-6779,Verband der pyrotechnischen Industrie (VPI),Ratingen,LOBBYIST
CMatched-6780,"Verband der Hersteller von Jagd-, Sportwaffen und Munition (JSM)",Ratingen,LOBBYIST
CMatched-6781,Bundesverband Kalksandsteinindustrie e.V.,Hannover,LOBBYIST
CMatched-6782,DSLV Bundesverband Spedition und Logistik e.V.,Berlin,LOBBYIST
CMatched-6783,Bund Katholischer Unternehmer e.V.,Köln,LOBBYIST
CMatched-6784,EIT Health eV,München,CLIENT
CMatched-6785,Deutscher Berufsverband der Hals-Nasen-Ohrenärzte e.V.,Neumünster,LOBBYIST
CMatched-6786,Industrievereinigung Chemiefaser e.V. (IVC),Frankfurt am Main,LOBBYIST
CMatched-6787,PlasticsEurope Deutschland e.V. ,Frankfurt am Main,LOBBYIST
CMatched-6788,HZwo e.V.,Chemnitz,LOBBYIST
CMatched-6789,Wachstumsregion Ems-Achse e.V.,Papenburg,LOBBYIST
CMatched-6790,CBM Christoffel-Blindenmission Christian Blind Mission e.V.,Bensheim,LOBBYIST
CMatched-6791,Slow Food Deutschland e. V.,Berlin,LOBBYIST
CMatched-6792,Open Knowledge Foundation Deutschland e. V.,Berlin,LOBBYIST
CMatched-6793,Bundesverband Betrieblicher Brandschutz Werkfeuerwehrverband Deutschland e.V.,Berlin,LOBBYIST
CMatched-6794,Bundesverband Betrieblicher Brandschutz Werkfeuerwehrverband Deutschland e.V.,Berlin,LOBBYIST
CMatched-6795,Bundesverband Betrieblicher Brandschutz Werkfeuerwehrverband Deutschland e.V.,Berlin,CLIENT
CMatched-6796,Bundesverband Betrieblicher Brandschutz Werkfeuerwehrverband Deutschland e.V.,Berlin,CLIENT
CMatched-6797,Wirtschaftsverband Häute/Leder (WHL) e. V.,Berlin,LOBBYIST
CMatched-6798,Spitzenverband ZNS,Berlin,LOBBYIST
CMatched-6799,Verband Deutscher Kälte-Klima-Fachbetriebe e.V. (VDKF),Bonn,LOBBYIST
CMatched-6800,Verband der Kolping-Bildungsunternehmen Deutschland e. V.,Berlin,LOBBYIST
CMatched-6801,Union der Opferverbände kommunistischer Gewaltherrschaft (UOKG e.V.),Berlin,LOBBYIST
CMatched-6802,Bundesverband der Deutschen Spirituosen-Industrie und -Importeure e. V. (BSI),Bonn,LOBBYIST
CMatched-6803,"Landvolk Niedersachsen, Kreisverband Mittelweser e.V.",Syke,LOBBYIST
CMatched-6804,"Landvolk Niedersachsen, Kreisverband Mittelweser e.V.",Celle,LOBBYIST
CMatched-6805,Süßstoff-Verband e.V.,Köln,CLIENT
CMatched-6806,Deutscher Hebammenverband,Karlsruhe,LOBBYIST
CMatched-6807,Deutscher Hebammenverband,Karlsruhe,LOBBYIST
CMatched-6808,Deutscher Hebammenverband,Karlsruhe,LOBBYIST
CMatched-6809,DWS Alternative Global Limited,London EC2N 2DB,CLIENT
CMatched-6810,DWS Alternative Global Limited,EC2N2DB London,CLIENT
CMatched-6811,EEW EnergyfromWaste,Helmstedt,CLIENT
CMatched-6812,"Industrieverband Schreiben, Zeichnen, Kreatives Gestalten e.V.",Nürnberg,LOBBYIST
CMatched-6813,"Sänger, Schwarz & Partner Unternehmensberater",Ahnatal,LOBBYIST
CMatched-6814,EUTOP Europe GmbH ,München,CLIENT
CMatched-6815,EUTOP Europe GmbH ,München,CLIENT
CMatched-6816,EUTOP Europe GmbH ,München-Bogenhausen,CLIENT
CMatched-6817,techreach GmbH,Regensburg,CLIENT
CMatched-6818,zeb.rolfes.schierenbeck.associates GmbH,Münster,CLIENT
CMatched-6819,Evangelische Bank eG,Kassel,CLIENT
CMatched-6820,Verband der Veranstaltungsorganisatoren e.V.,Berlin,CLIENT
CMatched-6821,ProPaketBox e.V.,Berlin,CLIENT
CMatched-6822,EUTOP Europe GmbH,München,CLIENT
CMatched-6823,EUTOP Europe GmbH,München,CLIENT
CMatched-6824,EUTOP Europe GmbH,München-Bogenhausen,CLIENT
CMatched-6825,Verband Internet Reisevertrieb e. V. ,Unterhaching,LOBBYIST
CMatched-6826,Tierärzte für verantwortbare Landwirtschaft e.V.,Kleve,LOBBYIST
CMatched-6827,Evangelische Akademien in Deutschland e. V.,Berlin,LOBBYIST
CMatched-6828,Myriad International GmbH,München,CLIENT
CMatched-6829,Myriad Service GmbH,München,CLIENT
CMatched-6830,Forum Menschenrechte,Berlin,LOBBYIST
CMatched-6831,KOK - Bundesweiter Koordinierungskreis gegen Menschenhandel e.V.,Berlin,LOBBYIST
CMatched-6832,SISTERS - für den Ausstieg aus der Prostitution! e.V.,Stuttgart,LOBBYIST
CMatched-6833,Handelsverband für Heil- und Mineralwasser e.V.,Bonn,LOBBYIST
CMatched-6834,EuroQV e.V.,Ottobrunn,LOBBYIST
CMatched-6835,Verband katholischer Altenhilfe in Deutschland e.V.,Berlin,LOBBYIST
CMatched-6836,Verband katholischer Altenhilfe in Deutschland e.V.,Berlin,LOBBYIST
CMatched-6837,Verband katholischer Altenhilfe in Deutschland e. V. ,Berlin,CLIENT
CMatched-6838,Verband katholischer Altenhilfe in Deutschland e. V. ,Berlin,CLIENT
CMatched-6839,Bundesverband von Angehörigen- und Betreuervertretungen in diakonischen oder anderen christlichen Wohneinrichtungen und Werkstätten für Menschen mit Beeinträchtigungen e. V. (BABdW),Nürnberg,LOBBYIST
CMatched-6840,VDR e.V. - Verband Deutsches Reisemanagement e.V.,Frankfurt am Main,LOBBYIST
CMatched-6841,Bundesverband Taxi und Mietwagen e.V.,Berlin,LOBBYIST
CMatched-6842,LIV d. nds. Friseurhandwerks,Hannover,LOBBYIST
CMatched-6843,Lesben- und Schwulenverband in Deutschland LSVD,Köln,LOBBYIST
CMatched-6844,Konsortium Ziviler Friedensdienst (ZFD),Berlin,LOBBYIST
CMatched-6845,Hirschfeld-Eddy-Stiftung,Köln,LOBBYIST
CMatched-6846,Pro Mobilität - Initiative für Verkehrsinfrastruktur e.V.,Berlin,LOBBYIST
CMatched-6847,PHYSIO-DEUTSCHLAND  Landesverband Rheinland-Pfalz/Saarland,Ramsen,LOBBYIST
CMatched-6848,Landesverband des Berliner und Brandenburger Verkehrsgewerbes e.V.,Berlin,LOBBYIST
CMatched-6849,IVSt FA VZ,Hagen,LOBBYIST
CMatched-6850,eid Evangelischer Immobilienverband Deutschland,Berlin,LOBBYIST
CMatched-6855,Bundesverband der Rentenberater,Berlin,LOBBYIST
CMatched-6856,Berufsverband Deutscher Laborärzte e.V. (BDL),Berlin,LOBBYIST
CMatched-6857,ojcos-stiftung,Reichelsheim,LOBBYIST
CMatched-6858,Verband Deutsche Nierenzentren (DN) e.V.,Düsseldorf,LOBBYIST
CMatched-6859,Bundesmarktverband der Fischwirtschaft e.V.,Hamburg,LOBBYIST
CMatched-6860,Deutsche Menschenrechtskoordination Mexiko,Berlin,LOBBYIST
CMatched-6861,Deutsche Menschenrechtskoordination Mexiko,Berlin,LOBBYIST
CMatched-6862,Bauernverband Schleswig-Holstein,Rendsburg,LOBBYIST
CMatched-6863,Unternehmensverband Hafen Hamburg e.V.,Hamburg,LOBBYIST
CMatched-6864,Bund Getränkeverpackungen der Zukunft GbR,Berlin,LOBBYIST
CMatched-6865,Verband der Chemischen Industrie e.V. Landesverband Nord,Laatzen,LOBBYIST
CMatched-6866,Verband der Chemischen Industrie e.V. Landesverband Nord,Berlin,LOBBYIST
CMatched-6867,Ontario Teachers' Pension Plan Board,M2M4H5,LOBBYIST
CMatched-6868,PowerShift e.V.,Berlin,LOBBYIST
CMatched-6869,Deutsches Institut für Altersvorsorge GmbH,Berlin,LOBBYIST
CMatched-6870,Stiftung für Mensch und Umwelt,Berlin-Zehlendorf,LOBBYIST
CMatched-6871,MOIA GmbH,Berlin,LOBBYIST
CMatched-6872,Deutscher Chorverband e.V.,Berlin,LOBBYIST
CMatched-6873,Deutscher Chorverband e.V.,Hannover,LOBBYIST
CMatched-6874,Fahrgastverband PRO BAHN Landesverband Berlin/Brandenburg e.V.,Berlin,LOBBYIST
CMatched-6875,Deutsche Säge- und Holzindustrie Bundesverband e. V.,Berlin,LOBBYIST
CMatched-6876,RENK GmbH,Augsburg,LOBBYIST
CMatched-6877,Deutsche Afrika Stiftung e.V.,Berlin,LOBBYIST
CMatched-6879,HIGGINS Cooperation Management,Berlin,CLIENT
CMatched-6880,Berufsverband Deutscher Rheumatologen e.V.,Grünwald,LOBBYIST
CMatched-6881,Berufsverband Deutscher Rheumatologen e.V.,Berlin,LOBBYIST
CMatched-6882,Berufsverband Deutscher Rheumatologen e.V.,Grünwald,CLIENT
CMatched-6883,Berufsverband Deutscher Rheumatologen e.V.,Berlin,CLIENT
CMatched-6884,Deutscher Fährverband.e.V.,Mainz,LOBBYIST
CMatched-6885,Stiftung Kloster Eberbach,Eltville,LOBBYIST
CMatched-6886,WSM Wirtschaftsverband Stahl- und Metallverarbeitung e.V.,Düsseldorf,LOBBYIST
CMatched-6887,Johannes-Rau-Forschungsgemeinschaft e.V.,Düsseldorf,LOBBYIST
CMatched-6888,Bundesverband Direktvertrieb Deutschland (BDD) e.V.,Berlin,LOBBYIST
CMatched-6889,Bund der Energieverbraucher gemeinnütziger e.V.,Unkel,LOBBYIST
CMatched-6890,Arbeitsgemeinschaft Deutscher Waldbesitzerverbände (AGDW) e.V.,Berlin,LOBBYIST
CMatched-6891,Deutsche Parkinson Vereinigung e.V.,Neuss,LOBBYIST
CMatched-6892,Liberale Soldaten und Veteranen e.V.,Berlin,LOBBYIST
CMatched-6893,D2030 - Deutschland neu denken,Berlin,LOBBYIST
CMatched-6894,Stripe Deutschland GmbH,München,LOBBYIST
CMatched-6895,Science and Innovation Alliance Kaiserslautern e. V.,Kaiserslautern,LOBBYIST
CMatched-6896,Deutsch-Polnische Gesellschaft Bundesverband e.V.,Berlin,LOBBYIST
CMatched-6897,Wirtschaftsforum der SPD e.V.,Berlin,LOBBYIST
CMatched-6898,H+P Haube + Partner GmbH,Planegg,LOBBYIST
CMatched-6899,Deutscher Hochschulverband Physician Assistant (DHPA) e.V.,Köln,LOBBYIST
CMatched-6900,Katholische Erwachsenenbildung Deutschland - Bundesarbeitsgemeinschaft e.V.,Bonn ,LOBBYIST
CMatched-6901,Steuerberaterverband Thüringen e.V.,Erfurt,LOBBYIST
CMatched-6902,BDSAV Bundesverband Deutscher Sonderabfall-verbrennungsanlagen e.V.,Hannover,LOBBYIST
CMatched-6903,BDSAV Bundesverband Deutscher Sonderabfall-verbrennungsanlagen e.V.,Hannover,CLIENT
CMatched-6904,ProPaketBox e.V.,Berlin,LOBBYIST
CMatched-6905,Welttierschutzgesellschaft e.V.,Berlin,LOBBYIST
CMatched-6906,Verband der Arzneimittelimporteure Deutschlands e.V. (VAD),Merzig,LOBBYIST
CMatched-6907,Kulinaria Deutschland e.V.,Bonn,LOBBYIST
CMatched-6908,Hamburgische Krankenhausgesellschaft e.V.,Hamburg,LOBBYIST
CMatched-6909,Hamburgische Krankenhausgesellschaft e.V.,München,LOBBYIST
CMatched-6910,Hamburgische Krankenhausgesellschaft e.V.,Berlin,LOBBYIST
CMatched-6911,Hamburgische Krankenhausgesellschaft e.V.,Eschborn,LOBBYIST
CMatched-6912,Deutsche Stiftung für junge Erwachsene mit Krebs,Berlin,LOBBYIST
CMatched-6913,Weinbauverband Württemberg e.V.,Weinsberg,LOBBYIST
CMatched-6914,Rosenbauer Consulting GmbH,Bargteheide,LOBBYIST
CMatched-6915,Qualcomm CDMA Technologies GmbH,München,CLIENT
CMatched-6916,Qualcomm CDMA Technologies GmbH,München,CLIENT
CMatched-6917,FUSS e.V. Fachverband Fußverkehr Deutschland,Berlin,LOBBYIST
CMatched-6922,Bundesverband Mobile Beratung,Dresden,LOBBYIST
CMatched-6923,Vita34 AG,Leipzig,CLIENT
CMatched-6924,APK AG,Merseburg,CLIENT
CMatched-6925,APK AG,Merseburg ,CLIENT
CMatched-6926,Verein Deutscher Werkzeugmaschinenfabriken,Frankfurt am Main,LOBBYIST
CMatched-6927,Deutsche Cochlea Implantat Gesellschaft e. V.,Senden,LOBBYIST
CMatched-6928,Bundesarbeitsgemeinschaft Inklusionsfirmen e.V.,Berlin,LOBBYIST
CMatched-6929,Freiwillige Selbstkontrolle für die Arzneimittelindustrie e.V. (FSA),Berlin,LOBBYIST
CMatched-6930,Deutscher Aikido-Bund e.V. (DAB),Plüderhausen,LOBBYIST
CMatched-6931,Naturschutzforum Deutschland e.V.,Wardenburg,LOBBYIST
CMatched-6932,Bundesverbraucherhilfe,Berlin,LOBBYIST
CMatched-6933,Biker Union e.V.,Eschborn,LOBBYIST
CMatched-6934,Direktversicherungsgeschädigte e.V.,Olsberg,LOBBYIST
CMatched-6935,Forschungsgesellschaft Landschaftsentwicklung Landschaftsbau e.V. (FLL),Bonn,LOBBYIST
CMatched-6936,Gesellschaft für Biochemie und Molekularbiologie e.V.,Frankfurt am Main,LOBBYIST
CMatched-6937,Bundesverband der Personalmanager e.V.,Berlin,LOBBYIST
CMatched-6938,Netzwerk Public Affairs e.V.,Berlin,LOBBYIST
CMatched-6939,Allianz Kommunaler Großkrankenhäuser e. V.,Berlin,LOBBYIST
CMatched-6940,Bundesverband der Deutschen Transportbetonindustrie e. V.,Berlin,LOBBYIST
CMatched-6941,EUTOP Europe GmbH,München,CLIENT
CMatched-6942,EUTOP Europe GmbH,München,CLIENT
CMatched-6943,EUTOP Europe GmbH,München-Bogenhausen,CLIENT
CMatched-6944,FSD Fahrzeugsystemdaten GmbH,Dresden,CLIENT
CMatched-6945,EVVC e.V. - Europäischer Verband der Veranstaltungs-Centren e.V.,Frankfurt am Main,LOBBYIST
CMatched-6946,pro-K Industrieverband Halbzeuge und Konsumprodukte aus Kunststoff e.V.,Frankfurt,LOBBYIST
CMatched-6947,parkinsonberlin.de,Berlin,LOBBYIST
CMatched-6948,Fahrgastverband PRO BAHN e.V.,München,LOBBYIST
CMatched-6949,Netzwerk Ökumenisches Begleitprogramm in Palästina und Israel in Deutschland e.V. ,Blankenfelde,LOBBYIST
